timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,gt_anomaly_type,gt_is_anomaly,q_missing,q_duplicate_ts,q_out_of_range_temperature_c,q_out_of_range_pressure_hpa,q_out_of_range_humidity_pct,q_out_of_range,q_frozen,q_any_flag,z_temperature_c,flag_stat_temperature_c,z_pressure_hpa,flag_stat_pressure_hpa,z_humidity_pct,flag_stat_humidity_pct,flag_statistical,drift_temperature_c,flag_drift_temperature_c,drift_pressure_hpa,flag_drift_pressure_hpa,drift_humidity_pct,flag_drift_humidity_pct,flag_temporal,mv_residual,flag_multivariate,pred_anomaly_type,pred_severity,pred_confidence,pred_reason,pred_is_anomaly,health_score,health_trend
2026-01-01 00:55:00,AWS_DELHI_01,22.1816455501339,1012.9739554519311,81.32233996225912,normal,False,False,False,False,False,False,False,False,False,-0.12379612278208521,False,-0.33604417489558286,False,-0.0478787864970256,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:00:00,AWS_DELHI_01,21.830259856317856,1012.9816811631731,85.41823335558524,normal,False,False,False,False,False,False,False,False,False,-0.8510077539290308,False,-0.2854941188933638,False,1.255661294066019,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:05:00,AWS_DELHI_01,22.190535948542166,1013.0227044021724,79.86152748861608,normal,False,False,False,False,False,False,False,False,False,-0.032784020094910646,False,-0.0685404115062458,False,-0.6206080110393196,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:10:00,AWS_DELHI_01,21.864938737831487,1013.1193453500256,82.41732019747455,normal,False,False,False,False,False,False,False,False,False,-0.7588532188726477,False,0.439785356016689,False,0.26875737218141904,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:15:00,AWS_DELHI_01,21.275046565650573,1012.8904571191032,85.40150429221995,normal,False,False,False,False,False,False,False,False,False,-1.8371409743072584,False,-0.7996441069282634,False,1.2407339382626787,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:20:00,AWS_DELHI_01,21.709653591413097,1012.866522302092,84.42927869298566,normal,False,False,False,False,False,False,False,False,False,-0.8515147215988784,False,-0.8852233442078588,False,0.8489893726323935,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:25:00,AWS_DELHI_01,21.124578084951718,1013.1459854374424,82.8265590122659,normal,False,False,False,False,False,False,False,False,False,-1.8385897447190147,False,0.679305023107171,False,0.26689318417439595,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:30:00,AWS_DELHI_01,21.808102925455188,1013.0378994576843,81.54639120223109,normal,False,False,False,False,False,False,False,False,False,-0.4605133308851658,False,0.051974285331390195,False,-0.1994446890191999,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:35:00,AWS_DELHI_01,21.387982419908706,1012.6357037049436,78.50978595582548,normal,False,False,False,False,False,False,False,False,False,-1.2306230117127541,False,-2.014796500898136,False,-1.2580744213532007,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:40:00,AWS_DELHI_01,21.287899329866445,1012.733243896137,80.356328456524,normal,False,False,False,False,False,False,False,False,False,-1.3318756159401643,False,-1.3803010847098562,False,-0.5541937591515522,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:45:00,AWS_DELHI_01,21.04604740526779,1013.0872445252388,84.13143169906193,normal,False,False,False,False,False,False,False,False,False,-1.6430235449652317,False,0.46391389835405933,False,0.8393693432636768,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:50:00,AWS_DELHI_01,21.766714830980252,1012.917665877381,81.98189376427206,normal,False,False,False,False,False,False,False,False,False,-0.2901991079021249,False,-0.43158581383676425,False,0.02061659321083961,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 01:55:00,AWS_DELHI_01,21.177889080856907,1012.7392795627183,83.33827298321589,normal,False,False,False,False,False,False,False,False,False,-1.3285261796267023,False,-1.3197931061281185,False,0.5345723526720481,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:00:00,AWS_DELHI_01,21.033113913400346,1012.819558249593,85.95177454532467,normal,False,False,False,False,False,False,False,False,False,-1.501178198688371,False,-0.8181446707740173,False,1.4840426969490592,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:05:00,AWS_DELHI_01,21.03109416092514,1012.868682779879,80.38816040204911,normal,False,False,False,False,False,False,False,False,False,-1.368426629019723,False,-0.5069024677540163,False,-0.7476516746594473,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:10:00,AWS_DELHI_01,21.35514763150174,1013.0010276797311,82.31234256031594,normal,False,False,False,False,False,False,False,False,False,-0.7083910517750339,False,0.2972332077755071,False,-0.0368568784052149,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:15:00,AWS_DELHI_01,21.26146594332625,1012.6835203979931,83.50572508787128,normal,False,False,False,False,False,False,False,False,False,-0.8762560617367146,False,-1.4907467680212387,False,0.4900676523619966,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:20:00,AWS_DELHI_01,21.25624652656515,1012.7184236630718,81.2808550188725,normal,False,False,False,False,False,False,False,False,False,-0.8386006231047699,False,-1.1940800331393073,False,-0.530388187489344,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:25:00,AWS_DELHI_01,21.24215933839659,1012.8978550287118,86.63966971106332,normal,False,False,False,False,False,False,False,False,False,-0.8084376366981875,False,-0.1981324817001835,False,1.8810802841529477,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:30:00,AWS_DELHI_01,21.907989872105322,1012.8530436829781,84.40028118308543,normal,False,False,False,False,False,False,False,False,False,0.8073754106329325,False,-0.5046527796410255,False,0.8458051850178925,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:35:00,AWS_DELHI_01,20.873095964112238,1012.959985578851,84.30299896796475,normal,False,False,False,False,False,False,False,False,False,-1.544244763744681,False,0.1514428995146151,False,0.7351952719429026,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:40:00,AWS_DELHI_01,20.81793471982091,1012.7094101868379,88.14047084057219,normal,False,False,False,False,False,False,False,False,False,-1.5260967943737977,False,-1.2144771895782094,False,2.171171274309642,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:45:00,AWS_DELHI_01,20.68733736926923,1012.9241090359533,80.09048948399771,normal,False,False,False,False,False,False,False,False,False,-1.6337051636565254,False,0.05401556513532476,False,-1.1646836986194857,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:50:00,AWS_DELHI_01,21.25210243953905,1013.0744523851429,83.02774088188113,normal,False,False,False,False,False,False,False,False,False,-0.32941282699665625,False,1.183154752008895,False,0.019049597166560447,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 02:55:00,AWS_DELHI_01,21.453016754608903,1012.9645490692458,83.68161896588268,normal,False,False,False,False,False,False,False,False,False,0.24160143665553202,False,0.4298750563543269,False,0.25576488459982066,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:00:00,AWS_DELHI_01,20.95442101693805,1012.9273775066818,81.17742295930192,normal,False,False,False,False,False,False,False,False,False,-0.9715620812287656,False,0.19040821808794703,False,-0.7427532808327808,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:05:00,AWS_DELHI_01,20.665365246735533,1012.8583812514443,84.62027500911458,normal,False,False,False,False,False,False,False,False,False,-1.67336890926471,False,-0.24427976043682317,False,0.6728265590038297,False,False,0.0,False,0.0,False,0.0,False,False,0.0,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:10:00,AWS_DELHI_01,20.67591818423236,1012.728930825168,81.087258307605,normal,False,False,False,False,False,False,False,False,False,-1.526422719532515,False,-1.0774343941130364,False,-0.8559582392987954,False,False,0.0,False,0.0,False,0.0,False,False,-1.0668417697662378,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:15:00,AWS_DELHI_01,21.27308357569826,1012.8736860821523,84.74407628970808,normal,False,False,False,False,False,False,False,False,False,0.17916292089846894,False,-0.017634017548704434,False,0.7616981732844762,False,False,0.0,False,0.0,False,0.0,False,False,0.7650924872253839,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:20:00,AWS_DELHI_01,21.320133479930906,1013.0682237524902,85.596400048419,normal,False,False,False,False,False,False,False,False,False,0.3765085994449221,False,1.287662848675573,False,1.095543147614196,False,False,0.0,False,0.0,False,0.0,False,False,1.0693994352550542,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:25:00,AWS_DELHI_01,21.25292367798816,1012.878212050671,83.7267403536374,normal,False,False,False,False,False,False,False,False,False,0.15978488642593172,False,0.03699305728335322,False,0.2687180568984105,False,False,0.0,False,0.0,False,0.0,False,False,0.23152552987135155,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:30:00,AWS_DELHI_01,20.78512694884166,1012.767334836033,79.06882773395931,normal,False,False,False,False,False,False,False,False,False,-1.1673658669135762,False,-0.7390752750659099,False,-1.615127653764563,False,False,0.0,False,0.0,False,0.0,False,False,-1.8136171318236778,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:35:00,AWS_DELHI_01,21.162695466420125,1012.8248692080005,80.75524254409675,normal,False,False,False,False,False,False,False,False,False,0.048442057233801565,False,-0.3783926148813643,False,-1.0202049639841975,False,False,0.0,False,0.0,False,0.0,False,False,-0.8617355345827159,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:40:00,AWS_DELHI_01,21.137827805583044,1012.9561108224053,84.61881608021665,normal,False,False,False,False,False,False,False,False,False,-0.01077424493294455,False,0.6585961085988891,False,0.6011798138893307,False,False,0.0,False,0.0,False,0.0,False,False,0.6663002292825432,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:45:00,AWS_DELHI_01,21.202763756272223,1012.8652230017437,83.1691273499998,normal,False,False,False,False,False,False,False,False,False,0.17596176943269135,False,-0.044207070604227995,False,-0.028912596530276096,False,False,0.0,False,0.0,False,0.0,False,False,0.103255734053408,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:50:00,AWS_DELHI_01,21.490795468459677,1012.9584308316291,75.97787979992523,normal,False,False,False,False,False,False,False,False,False,1.2081097863168508,False,0.7951978657572577,False,-2.623867342774749,False,False,0.0,False,0.0,False,0.0,False,False,-2.346943266318601,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 03:55:00,AWS_DELHI_01,21.261385800630304,1012.9479971014429,86.14113583878817,normal,False,False,False,False,False,False,False,False,False,0.4131572978203696,False,0.6357229287255484,False,1.1072612104300341,False,False,0.0,False,0.0,False,0.0,False,False,1.3035019913542183,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:00:00,AWS_DELHI_01,21.476010467494348,1013.0139418489654,83.0752266111425,normal,False,False,False,False,False,False,False,False,False,1.0548357454534159,False,1.152175559265012,False,0.035416809494377983,False,False,0.0,False,0.0,False,0.0,False,False,0.2585549549125395,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:05:00,AWS_DELHI_01,21.266732501479982,1013.1020384748716,80.97888783792791,normal,False,False,False,False,False,False,False,False,False,0.3282369729733031,False,1.7399761279727612,False,-0.7627858861217387,False,False,0.0,False,0.0,False,0.0,False,False,-0.6230655062851506,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:10:00,AWS_DELHI_01,21.393346054986633,1013.0065421976831,85.33670451693538,normal,False,False,False,False,False,False,False,False,False,0.7410285486426,False,0.9211019735004661,False,0.8189418822894385,False,False,0.0,False,0.0,False,0.0,False,False,1.0652866279763882,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:15:00,AWS_DELHI_01,21.570934513364783,1012.7025406790168,80.90684164902206,normal,False,False,False,False,False,False,False,False,False,1.2431264223826135,False,-1.697136530539122,False,-0.7751435728920925,False,False,0.0,False,0.0,False,0.0,False,False,-0.5180526874535859,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:20:00,AWS_DELHI_01,20.778981947342285,1012.6955119446685,81.98829497971026,normal,False,False,False,False,False,False,False,False,False,-1.1890636146968678,False,-1.7251793399004496,False,-0.392030847379608,False,False,0.0,False,0.0,False,0.0,False,False,-0.5076075870345046,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:25:00,AWS_DELHI_01,21.28008429776029,1012.8123669983037,83.90376361067068,normal,False,False,False,False,False,False,False,False,False,0.35875493939138237,False,-0.6929872104777925,False,0.369654927658844,False,False,0.0,False,0.0,False,0.0,False,False,0.5033701796520839,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:30:00,AWS_DELHI_01,21.26857374321516,1012.7285381444148,87.47659290760451,normal,False,False,False,False,False,False,False,False,False,0.4631027255210185,False,-1.3050006667656846,False,1.59886299810865,False,False,0.0,False,0.0,False,0.0,False,False,1.7695216504448736,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:35:00,AWS_DELHI_01,21.25257998598598,1012.6128980167941,87.10535596455185,normal,False,False,False,False,False,False,False,False,False,0.356832722453814,False,-1.9480339366504908,False,1.366614829941963,False,False,0.0,False,0.0,False,0.0,False,False,1.5166574980458098,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:40:00,AWS_DELHI_01,21.45209637728943,1012.7028210470071,83.66634381905507,normal,False,False,False,False,False,False,False,False,False,0.9903881928685556,False,-1.2744340554928866,False,0.25056059016097676,False,False,0.0,False,0.0,False,0.0,False,False,0.31689107910394226,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:45:00,AWS_DELHI_01,22.21674007529763,1012.7133285412855,82.85252804170912,normal,False,False,False,False,False,False,False,False,False,2.967198517149528,False,-1.1031516922450166,False,-0.09970128555655888,False,False,0.0,False,0.0,False,0.0,False,False,0.40124342774937455,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:50:00,AWS_DELHI_01,21.331602554653372,1012.6999107465839,84.91450375369733,normal,False,False,False,False,False,False,False,False,False,0.2581611813757352,False,-1.1151532716632224,False,0.6565002478197988,False,False,0.0,False,0.0,False,0.0,False,False,0.6925559348661855,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 04:55:00,AWS_DELHI_01,22.126950807591548,1012.7504032754631,78.67980968094847,normal,False,False,False,False,False,False,False,False,False,2.2860989020983564,False,-0.6789089772523199,False,-1.547828192017487,False,False,0.0,False,0.0,False,0.0,False,False,-1.2331444348000615,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:00:00,AWS_DELHI_01,21.130699668647047,1012.9666985300166,84.82739130677409,normal,False,False,False,False,False,False,False,False,False,-0.4119336137726189,False,0.9120959023281862,False,0.609909632457611,False,False,0.0,False,0.0,False,0.0,False,False,0.5778408307736598,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:05:00,AWS_DELHI_01,21.73657476396801,1012.8226150948972,80.53361166008597,normal,False,False,False,False,False,False,False,False,False,1.1558344152112987,False,-0.14034041841399897,False,-0.8659569640402889,False,False,0.0,False,0.0,False,0.0,False,False,-0.7347203024345568,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:10:00,AWS_DELHI_01,22.004752551164692,1013.1471692479689,82.78954159536089,normal,False,False,False,False,False,False,False,False,False,1.76776513841287,False,1.9625281128301615,False,-0.08825467899584985,False,False,0.0,False,0.0,False,0.0,False,False,0.28415568048557344,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:15:00,AWS_DELHI_01,22.24567125872844,1012.7790374728203,81.08739116876184,normal,False,False,False,False,False,False,False,False,False,2.0956625131729862,False,-0.5152063573772729,False,-0.6455146126916557,False,False,0.0,False,0.0,False,0.0,False,False,-0.24784533103223008,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:20:00,AWS_DELHI_01,22.369578366183188,1012.691146954648,82.73561110512908,normal,False,False,False,False,False,False,False,False,False,2.0679377583303467,False,-1.029421733455976,False,-0.010133501171989712,False,False,0.0,False,0.0,False,0.0,False,False,0.46503482514338507,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:25:00,AWS_DELHI_01,22.478671268475075,1012.7225804898575,81.62511888665104,normal,False,False,False,False,False,False,False,False,False,2.001635941850716,False,-0.757350824360029,False,-0.386008174204037,False,False,0.0,False,0.0,False,0.0,False,False,0.07723067997859266,False,normal,none,0.0,No anomaly detected.,False,1.0,0.0
2026-01-01 05:30:00,AWS_DELHI_01,22.100389929353216,1012.73716487823,74.17687842185225,normal,False,False,False,False,False,False,False,False,False,1.1286737571116494,False,-0.6454320126414193,False,-2.631313419195382,False,False,0.0,False,0.0,False,0.0,False,False,-2.81159992415868,True,cross_sensor_inconsistency,medium,0.7,Humidity and temperature readings are inconsistent with the expected physical relationship between them.,True,0.9791666666666666,-5.314625850339634e-05
2026-01-01 05:35:00,AWS_DELHI_01,22.13575238437688,1012.7672203662204,82.25717594113533,normal,False,False,False,False,False,False,False,False,False,1.1055682468200252,False,-0.42204613285944576,False,-0.0885088122760267,False,False,0.0,False,0.0,False,0.0,False,False,0.22559043578384425,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00010403097409176586
2026-01-01 05:40:00,AWS_DELHI_01,22.746923693788997,1013.0280332849992,82.55968920944356,normal,False,False,False,False,False,False,False,False,False,2.072401202481695,False,1.301797920911136,False,0.03584722411755045,False,False,0.0,False,0.0,False,0.0,False,False,0.6449488527328784,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00015265414676509374
2026-01-01 05:45:00,AWS_DELHI_01,22.412439425173492,1012.5579865503578,82.53740567560324,normal,False,False,False,False,False,False,False,False,False,1.2986953043402663,False,-1.631969885273931,False,0.037194264729516376,False,False,0.0,False,0.0,False,0.0,False,False,0.44684387715342677,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00019901577652337588
2026-01-01 05:50:00,AWS_DELHI_01,22.066061449804085,1012.8141441030555,81.65104910475283,normal,False,False,False,False,False,False,False,False,False,0.5916278497634028,False,0.004451572592158173,False,-0.3619369651325963,False,False,0.0,False,0.0,False,0.0,False,False,-0.07683023628925542,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00024311586336661593
2026-01-01 05:55:00,AWS_DELHI_01,22.212501342040074,1012.7120510680655,85.80790235096991,normal,False,False,False,False,False,False,False,False,False,0.79876577382222,False,-0.5867360502266202,False,1.1433913972153338,False,False,0.0,False,0.0,False,0.0,False,False,1.5378034538003802,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0002849544072948281
2026-01-01 06:00:00,AWS_DELHI_01,22.389578398480072,1012.4520539907485,82.23302306493204,normal,False,False,False,False,False,False,False,False,False,1.0460758243795722,False,-1.9885707401502366,False,-0.13615423705747612,False,False,0.0,False,0.0,False,0.0,False,False,0.2612891368233294,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00032453140830799915
2026-01-01 06:05:00,AWS_DELHI_01,23.049785962927885,1012.8030646940863,81.62448290238373,normal,False,False,False,False,False,False,False,False,False,1.993798396675765,False,0.23502180330777567,False,-0.3676631474896734,False,False,0.0,False,0.0,False,0.0,False,False,0.37352225169535364,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0003618468664061399
2026-01-01 06:10:00,AWS_DELHI_01,23.003429048734265,1012.848531425294,83.20642906689844,normal,False,False,False,False,False,False,False,False,False,1.7046467308035749,False,0.6125279204511115,False,0.24434378710123217,False,False,0.0,False,0.0,False,0.0,False,False,0.9332725394464838,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.00039690078158923067
2026-01-01 06:15:00,AWS_DELHI_01,23.320119251026696,1012.5045636446297,81.05831554780411,normal,False,False,False,False,False,False,False,False,False,1.9394585001750222,False,-1.6379367030048297,False,-0.5556900275482793,False,False,0.0,False,0.0,False,0.0,False,False,0.2640678545278584,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0004296931538572953
2026-01-01 06:20:00,AWS_DELHI_01,22.972373283346148,1012.6323884965242,78.39363301977988,normal,False,False,False,False,False,False,False,False,False,1.3363645918442457,False,-0.7695274157947393,False,-1.421481044375356,False,False,0.0,False,0.0,False,0.0,False,False,-0.9433862213150022,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.000460223983210309
2026-01-01 06:25:00,AWS_DELHI_01,23.307875043326334,1012.3955010558018,74.07313140489407,normal,False,False,False,False,False,False,False,False,False,1.695084218231978,False,-2.000035707566441,False,-2.4210519550629197,False,False,0.0,False,0.0,False,0.0,False,False,-2.2894757301668673,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0004884932696482883
2026-01-01 06:30:00,AWS_DELHI_01,23.59766758353461,1012.4211994787294,78.57046312800634,normal,False,False,False,False,False,False,False,False,False,1.9204909566311297,False,-1.6577007974371558,False,-0.9770287874750226,False,False,0.0,False,0.0,False,0.0,False,False,-0.43092228822667766,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0005145010131712221
2026-01-01 06:35:00,AWS_DELHI_01,23.328403493930413,1012.7741394159207,82.04259892320022,normal,False,False,False,False,False,False,False,False,False,1.4068493020313149,False,0.2641230089529242,False,0.21708950563526885,False,False,0.0,False,0.0,False,0.0,False,False,0.725846707419987,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.0005382472137791352
2026-01-01 06:40:00,AWS_DELHI_01,23.74125147691669,1012.5707649434828,78.67950710377212,normal,False,False,False,False,False,False,False,False,False,1.831153508803049,False,-0.8275895406850472,False,-0.8672770774136302,False,False,0.0,False,0.0,False,0.0,False,False,-0.32864700204566744,False,normal,none,0.0,No anomaly detected.,False,0.9791666666666666,-0.000559731871471992
